MSA_FIPS_Code,YearMonth,UnemploymentRate
35380,200813,4.8
35380,200901,6.7
35380,200902,6.3
35380,200903,6.4
35380,200904,6.3
35380,200905,6.7
35380,200906,7.8
35380,200907,7.5
35380,200908,7.3
35380,200909,7.3
35380,200910,6.9
35380,200911,6.6
35380,200912,6.8
35380,200913,6.9
35380,201001,7.5
35380,201002,6.8
35380,201003,6.9
35380,201004,6.8
35380,201005,7.3
35380,201006,8.2
35380,201007,8.2
35380,201008,8.1
35380,201009,8.0
35380,201010,7.8
35380,201011,7.6
35380,201012,7.4
35380,201013,7.5
35380,201101,8.2
35380,201102,7.5
35380,201103,7.3
35380,201104,7.0
35380,201105,7.3
35380,201106,8.3
35380,201107,8.1
35380,201108,7.8
35380,201109,7.7
35380,201110,7.4
35380,201111,6.9
35380,201112,6.8
35380,201113,7.5
35380,201201,7.6
35380,201202,7.0
35380,201203,6.9
35380,201204,6.5
35380,201205,6.9
35380,201206,7.9
35380,201207,7.7
35380,201208,7.2
35380,201209,7.0
35380,201210,6.5
35380,201211,5.9
35380,201212,6.3
35380,201213,7.0
35380,201301,7.4
35380,201302,6.6
35380,201303,6.5
35380,201304,6.3
35380,201305,6.7
35380,201306,7.6
35380,201307,7.2
35380,201308,6.8
35380,201309,6.7
35380,201310,6.2
35380,201311,5.6
35380,201312,5.2
35380,201313,6.6
35380,201401,5.9
35380,201402,5.5
35380,201403,5.6
35380,201404,5.3
35380,201405,6.0
35380,201406,6.8
35380,201407,7.3
35380,201408,7.2
35380,201409,7.1
35380,201410,6.7
35380,201411,6.7
35380,201412,6.4
35380,201413,6.4
35380,201501,7.1
35380,201502,6.4
35380,201503,6.2
35380,201504,5.9
35380,201505,6.2
35380,201506,6.6
35380,201507,6.6
35380,201508,6.1
35380,201509,6.1
35380,201510,5.8
35380,201511,5.4
35380,201512,5.0
35380,201513,6.1
35380,201601,5.8
35380,201602,5.3
35380,201603,5.5
35380,201604,5.2
35380,201605,5.3
35380,201606,6.3
35380,201607,6.2
35380,201608,5.9
35380,201609,5.9
35380,201610,5.4
35380,201611,5.0
35380,201612,4.9
35380,201613,5.5
35380,201701,5.5
35380,201702,4.9
35380,201703,4.8
35380,201704,4.7
35380,201705,4.7
35380,201706,5.4
35380,201707,5.4
35380,201708,5.3
35380,201709,4.8
35380,201710,4.2
35380,201711,4.1
35380,201712,3.9
35380,201713,4.8
35380,201801,4.5
35380,201802,4.3
35380,201803,4.3
35380,201804,4.3
35380,201805,4.5
35380,201806,5.7
35380,201807,5.4
35380,201808,5.1
35380,201809,4.7
35380,201810,4.4
35380,201811,4.1
35380,201812,4.1
35380,201813,4.6
35380,201901,4.8
35380,201902,4.0
35380,201903,3.8
35380,201904,3.5
35380,201905,4.0
35380,201906,5.0
35380,201907,5.0
35380,201908,4.7
35380,201909,4.4
35380,201910,4.4
35380,201911,4.2
35380,201912,4.0
35380,201913,4.3
35380,202001,4.4
35380,202002,3.6
35380,202003,6.3
35380,202004,17.7
35380,202005,16.5
35380,202006,15.3
35380,202007,14.0
35380,202008,11.6
35380,202009,11.7
35380,202010,10.0
35380,202011,8.4
35380,202012,8.2
35380,202013,10.6
35380,202101,8.7
35380,202102,8.0
35380,202103,7.6
35380,202104,8.1
35380,202105,7.8
35380,202106,8.6
35380,202107,7.4
35380,202108,6.4
35380,202109,6.7
35380,202110,5.2
35380,202111,4.6
35380,202112,4.1
35380,202113,6.9
35380,202201,4.9
35380,202202,4.3
35380,202203,4.0
35380,202204,3.6
35380,202205,3.8
35380,202206,4.6
35380,202207,4.4
35380,202208,4.1
35380,202209,3.7
35380,202210,3.4
35380,202211,3.2
35380,202212,3.3
35380,202213,3.9
35380,202301,3.9
35380,202302,3.6
35380,202303,3.5
35380,202304,3.2
35380,202305,3.7
35380,202306,4.3
35380,202307,3.9
35380,202308,4.2
35380,202309,4.1
35380,202310,4.1
35380,202311,3.9
35380,202312,3.9
35380,202313,3.9
35380,202401,4.5
35380,202402,4.2
35380,202403,4.1
35380,202404,3.7
35380,202405,3.9
35380,202406,4.9
35380,202407,4.9
35380,202408,4.8
35380,202409,4.6
35380,202410,4.6
35380,202411,4.4
35380,202412,4.1
35380,202413,4.4
35380,202501,4.4
35380,202502,4.1
43340,199001,8.8
43340,199002,5.9
43340,199003,5.7
43340,199004,5.6
43340,199005,5.5
43340,199006,6.4
43340,199007,6.0
43340,199008,6.5
43340,199009,6.8
43340,199010,6.7
43340,199011,6.6
43340,199012,6.9
43340,199013,6.5
43340,199101,7.6
43340,199102,7.1
43340,199103,9.3
43340,199104,6.9
43340,199105,6.9
43340,199106,7.4
43340,199107,6.7
43340,199108,6.8
43340,199109,6.7
43340,199110,6.7
43340,199111,6.4
43340,199112,6.7
43340,199113,7.1
43340,199201,7.5
43340,199202,8.7
43340,199203,6.6
43340,199204,6.0
43340,199205,6.1
43340,199206,7.2
43340,199207,6.2
43340,199208,6.3
43340,199209,6.1
43340,199210,5.7
43340,199211,5.4
43340,199212,5.5
43340,199213,6.4
43340,199301,6.3
43340,199302,5.8
43340,199303,5.7
43340,199304,5.7
43340,199305,5.9
43340,199306,6.8
43340,199307,6.1
43340,199308,6.1
43340,199309,6.3
43340,199310,6.4
43340,199311,6.1
43340,199312,6.4
43340,199313,6.1
43340,199401,7.6
43340,199402,6.8
43340,199403,6.8
43340,199404,6.6
43340,199405,6.2
43340,199406,7.0
43340,199407,6.8
43340,199408,6.7
43340,199409,6.7
43340,199410,6.6
43340,199411,6.1
43340,199412,5.8
43340,199413,6.6
43340,199501,6.9
43340,199502,5.9
43340,199503,6.2
43340,199504,6.2
43340,199505,6.0
43340,199506,6.8
43340,199507,6.5
43340,199508,6.5
43340,199509,6.5
43340,199510,6.2
43340,199511,5.8
43340,199512,5.7
43340,199513,6.3
43340,199601,6.7
43340,199602,5.8
43340,199603,8.2
43340,199604,5.9
43340,199605,6.3
43340,199606,7.1
43340,199607,6.6
43340,199608,6.5
43340,199609,6.4
43340,199610,6.1
43340,199611,5.6
43340,199612,5.4
43340,199613,6.4
43340,199701,6.6
43340,199702,5.9
43340,199703,6.3
43340,199704,5.7
43340,199705,8.3
43340,199706,7.4
43340,199707,6.6
43340,199708,7.6
43340,199709,6.4
43340,199710,5.7
43340,199711,5.1
43340,199712,5.0
43340,199713,6.4
43340,199801,5.7
43340,199802,4.9
43340,199803,5.6
43340,199804,5.1
43340,199805,5.4
43340,199806,9.0
43340,199807,8.7
43340,199808,5.9
43340,199809,5.5
43340,199810,4.9
43340,199811,4.4
43340,199812,4.1
43340,199813,5.8
43340,199901,4.9
43340,199902,4.3
43340,199903,4.0
43340,199904,4.0
43340,199905,3.9
43340,199906,5.0
43340,199907,4.7
43340,199908,4.6
43340,199909,4.7
43340,199910,4.4
43340,199911,4.0
43340,199912,3.8
43340,199913,4.4
43340,200001,5.2
43340,200002,4.6
43340,200003,4.8
43340,200004,4.3
43340,200005,4.9
43340,200006,5.6
43340,200007,5.2
43340,200008,5.3
43340,200009,5.2
43340,200010,4.9
43340,200011,4.8
43340,200012,4.6
43340,200013,5.0
43340,200101,6.7
43340,200102,4.8
43340,200103,5.3
43340,200104,5.1
43340,200105,5.2
43340,200106,6.0
43340,200107,5.6
43340,200108,5.6
43340,200109,6.0
43340,200110,6.0
43340,200111,6.2
43340,200112,6.3
43340,200113,5.7
43340,200201,8.4
43340,200202,6.9
43340,200203,6.3
43340,200204,6.2
43340,200205,6.3
43340,200206,7.3
43340,200207,6.4
43340,200208,6.4
43340,200209,6.3
43340,200210,6.1
43340,200211,6.2
43340,200212,6.2
43340,200213,6.6
43340,200301,7.2
43340,200302,6.6
43340,200303,6.8
43340,200304,7.4
43340,200305,7.6
43340,200306,8.1
43340,200307,7.4
43340,200308,7.0
43340,200309,6.6
43340,200310,6.1
43340,200311,5.7
43340,200312,5.6
43340,200313,6.8
43340,200401,6.7
43340,200402,5.8
43340,200403,6.2
43340,200404,5.7
43340,200405,5.8
43340,200406,6.7
43340,200407,6.2
43340,200408,5.5
43340,200409,5.5
43340,200410,5.5
43340,200411,5.4
43340,200412,5.3
43340,200413,5.9
43340,200501,6.1
43340,200502,5.5
43340,200503,5.4
43340,200504,5.1
43340,200505,5.4
43340,200506,6.3
43340,200507,6.1
43340,200508,5.5
43340,200509,7.0
43340,200510,6.3
43340,200511,6.5
43340,200512,4.8
43340,200513,5.8
43340,200601,4.0
43340,200602,3.4
43340,200603,3.5
43340,200604,3.5
43340,200605,3.9
43340,200606,4.7
43340,200607,4.5
43340,200608,4.3
43340,200609,4.2
43340,200610,4.2
43340,200611,4.3
43340,200612,4.1
43340,200613,4.1
43340,200701,5.9
43340,200702,4.4
43340,200703,4.3
43340,200704,4.3
43340,200705,4.7
43340,200706,5.4
43340,200707,5.4
43340,200708,4.8
43340,200709,4.8
43340,200710,4.3
43340,200711,4.2
43340,200712,4.4
43340,200713,4.7
43340,200801,5.0
43340,200802,4.3
43340,200803,4.7
43340,200804,4.2
43340,200805,4.6
43340,200806,5.6
43340,200807,5.8
43340,200808,5.4
43340,200809,4.8
43340,200810,5.6
43340,200811,5.7
43340,200812,6.0
43340,200813,5.2
43340,200901,7.9
43340,200902,7.4
43340,200903,7.0
43340,200904,6.7
43340,200905,6.9
43340,200906,7.9
43340,200907,8.2
43340,200908,7.3
43340,200909,6.8
43340,200910,6.6
43340,200911,6.2
43340,200912,6.5
43340,200913,7.1
43340,201001,7.1
43340,201002,6.8
43340,201003,6.5
43340,201004,6.4
43340,201005,6.8
43340,201006,7.6
43340,201007,7.7
43340,201008,7.5
43340,201009,7.3
43340,201010,7.1
43340,201011,7.1
43340,201012,6.7
43340,201013,7.0
43340,201101,7.5
43340,201102,6.8
43340,201103,6.7
43340,201104,6.4
43340,201105,6.7
43340,201106,7.5
43340,201107,7.2
43340,201108,7.1
43340,201109,7.0
43340,201110,6.8
43340,201111,6.4
43340,201112,6.4
43340,201113,6.9
43340,201201,7.1
43340,201202,6.6
43340,201203,6.6
43340,201204,6.3
43340,201205,6.8
43340,201206,7.7
43340,201207,7.4
43340,201208,7.0
43340,201209,6.7
43340,201210,6.6
43340,201211,6.1
43340,201212,6.6
43340,201213,6.8
43340,201301,7.9
43340,201302,7.2
43340,201303,7.0
43340,201304,6.8
43340,201305,7.1
43340,201306,8.0
43340,201307,7.5
43340,201308,7.1
43340,201309,6.9
43340,201310,6.7
43340,201311,6.2
43340,201312,5.8
43340,201313,7.0
43340,201401,6.3
43340,201402,5.9
43340,201403,6.1
43340,201404,5.7
43340,201405,6.5
43340,201406,7.3
43340,201407,7.6
43340,201408,7.6
43340,201409,7.4
43340,201410,7.1
43340,201411,7.1
43340,201412,6.7
43340,201413,6.8
43340,201501,7.4
43340,201502,6.8
43340,201503,6.7
43340,201504,6.5
43340,201505,6.8
43340,201506,7.3
43340,201507,7.1
43340,201508,6.6
43340,201509,6.5
43340,201510,6.4
43340,201511,6.0
43340,201512,5.6
43340,201513,6.6
43340,201601,6.4
43340,201602,5.9
43340,201603,6.0
43340,201604,5.8
43340,201605,5.9
43340,201606,7.0
43340,201607,6.8
43340,201608,6.6
43340,201609,6.6
43340,201610,6.2
43340,201611,5.7
43340,201612,5.5
43340,201613,6.2
43340,201701,6.1
43340,201702,5.7
43340,201703,5.5
43340,201704,5.3
43340,201705,5.4
43340,201706,6.0
43340,201707,5.8
43340,201708,5.7
43340,201709,5.2
43340,201710,4.7
43340,201711,4.6
43340,201712,4.4
43340,201713,5.4
43340,201801,4.8
43340,201802,4.7
43340,201803,4.8
43340,201804,4.7
43340,201805,5.0
43340,201806,6.3
43340,201807,5.7
43340,201808,5.4
43340,201809,5.0
43340,201810,4.9
43340,201811,4.6
43340,201812,4.6
43340,201813,5.0
43340,201901,5.2
43340,201902,4.5
43340,201903,4.2
43340,201904,4.0
43340,201905,4.6
43340,201906,5.6
43340,201907,5.5
43340,201908,5.2
43340,201909,4.9
43340,201910,5.0
43340,201911,4.9
43340,201912,4.6
43340,201913,4.9
43340,202001,5.0
43340,202002,4.1
43340,202003,7.0
43340,202004,12.0
43340,202005,12.4
43340,202006,11.3
43340,202007,10.6
43340,202008,8.9
43340,202009,8.8
43340,202010,7.9
43340,202011,6.9
43340,202012,6.9
43340,202013,8.4
43340,202101,7.0
43340,202102,6.5
43340,202103,6.1
43340,202104,6.1
43340,202105,6.1
43340,202106,6.9
43340,202107,6.0
43340,202108,5.3
43340,202109,4.6
43340,202110,4.1
43340,202111,3.7
43340,202112,3.3
43340,202113,5.5
43340,202201,4.1
43340,202202,3.7
43340,202203,3.5
43340,202204,3.3
43340,202205,3.6
43340,202206,4.5
43340,202207,4.2
43340,202208,4.0
43340,202209,3.7
43340,202210,3.4
43340,202211,3.2
43340,202212,3.2
43340,202213,3.7
43340,202301,3.8
43340,202302,3.6
43340,202303,3.4
43340,202304,3.1
43340,202305,3.7
43340,202306,4.3
43340,202307,3.7
43340,202308,4.0
43340,202309,4.1
43340,202310,4.1
43340,202311,3.9
43340,202312,4.0
43340,202313,3.8
43340,202401,4.5
43340,202402,4.3
43340,202403,4.2
43340,202404,3.7
43340,202405,4.0
43340,202406,5.0
43340,202407,4.9
43340,202408,4.8
43340,202409,4.6
43340,202410,4.6
43340,202411,4.5
43340,202412,4.1
43340,202413,4.4
43340,202501,4.3
43340,202502,4.2
43640,199001,5.6
43640,199002,5.3
43640,199003,5.0
43640,199004,5.1
43640,199005,5.0
43640,199006,6.3
43640,199007,6.2
43640,199008,6.3
43640,199009,6.5
43640,199010,6.4
43640,199011,7.1
43640,199012,6.9
43640,199013,6.0
43640,199101,7.2
43640,199102,7.1
43640,199103,6.5
43640,199104,6.3
43640,199105,6.7
43640,199106,7.8
43640,199107,7.4
43640,199108,6.7
43640,199109,6.6
43640,199110,6.8
43640,199111,6.9
43640,199112,7.2
43640,199113,6.9
43640,199201,7.8
43640,199202,7.7
43640,199203,7.6
43640,199204,7.2
43640,199205,7.6
43640,199206,9.1
43640,199207,9.5
43640,199208,8.8
43640,199209,8.7
43640,199210,8.8
43640,199211,9.1
43640,199212,8.7
43640,199213,8.4
43640,199301,9.1
43640,199302,8.5
43640,199303,8.4
43640,199304,7.8
43640,199305,7.8
43640,199306,9.1
43640,199307,8.7
43640,199308,7.9
43640,199309,7.8
43640,199310,8.1
43640,199311,8.4
43640,199312,7.9
43640,199313,8.3
43640,199401,8.2
43640,199402,8.2
43640,199403,7.9
43640,199404,6.9
43640,199405,7.1
43640,199406,8.1
43640,199407,8.0
43640,199408,7.4
43640,199409,7.4
43640,199410,7.5
43640,199411,7.5
43640,199412,7.0
43640,199413,7.6
43640,199501,7.4
43640,199502,6.8
43640,199503,6.4
43640,199504,6.4
43640,199505,6.7
43640,199506,7.5
43640,199507,7.3
43640,199508,6.0
43640,199509,5.7
43640,199510,5.7
43640,199511,5.9
43640,199512,5.3
43640,199513,6.4
43640,199601,5.3
43640,199602,5.3
43640,199603,5.1
43640,199604,4.7
43640,199605,5.0
43640,199606,5.9
43640,199607,6.1
43640,199608,5.1
43640,199609,5.0
43640,199610,5.1
43640,199611,5.1
43640,199612,4.8
43640,199613,5.2
43640,199701,4.7
43640,199702,4.6
43640,199703,4.5
43640,199704,4.0
43640,199705,4.4
43640,199706,5.3
43640,199707,5.1
43640,199708,4.2
43640,199709,4.3
43640,199710,4.3
43640,199711,4.1
43640,199712,3.8
43640,199713,4.5
43640,199801,4.2
43640,199802,3.7
43640,199803,3.8
43640,199804,3.5
43640,199805,3.9
43640,199806,4.8
43640,199807,4.7
43640,199808,4.2
43640,199809,4.3
43640,199810,4.0
43640,199811,3.8
43640,199812,3.5
43640,199813,4.0
43640,199901,3.8
43640,199902,3.4
43640,199903,3.1
43640,199904,3.0
43640,199905,3.3
43640,199906,4.1
43640,199907,3.8
43640,199908,3.4
43640,199909,3.4
43640,199910,3.4
43640,199911,3.2
43640,199912,3.0
43640,199913,3.4
43640,200001,4.0
43640,200002,3.9
43640,200003,3.9
43640,200004,3.3
43640,200005,4.1
43640,200006,5.0
43640,200007,4.8
43640,200008,4.5
43640,200009,4.2
43640,200010,4.3
43640,200011,4.4
43640,200012,3.9
43640,200013,4.2
43640,200101,4.6
43640,200102,4.2
43640,200103,4.1
43640,200104,3.9
43640,200105,4.3
43640,200106,5.2
43640,200107,4.8
43640,200108,4.6
43640,200109,4.4
43640,200110,4.7
43640,200111,5.0
43640,200112,4.8
43640,200113,4.6
43640,200201,5.3
43640,200202,4.8
43640,200203,4.4
43640,200204,4.3
43640,200205,4.7
43640,200206,5.6
43640,200207,5.3
43640,200208,5.0
43640,200209,4.5
43640,200210,4.7
43640,200211,4.9
43640,200212,4.6
43640,200213,4.8
43640,200301,4.9
43640,200302,4.6
43640,200303,4.4
43640,200304,4.2
43640,200305,4.8
43640,200306,5.8
43640,200307,5.4
43640,200308,4.9
43640,200309,4.4
43640,200310,4.4
43640,200311,4.4
43640,200312,4.1
43640,200313,4.7
43640,200401,4.6
43640,200402,4.1
43640,200403,3.8
43640,200404,3.4
43640,200405,4.0
43640,200406,4.8
43640,200407,4.5
43640,200408,4.0
43640,200409,3.9
43640,200410,4.2
43640,200411,4.4
43640,200412,4.1
43640,200413,4.2
43640,200501,4.5
43640,200502,4.3
43640,200503,3.7
43640,200504,3.4
43640,200505,4.0
43640,200506,4.7
43640,200507,4.5
43640,200508,4.1
43640,200509,-
43640,200510,-
43640,200511,-
43640,200512,-
43640,200513,-
43640,200601,-
43640,200602,-
43640,200603,-
43640,200604,-
43640,200605,-
43640,200606,-
43640,200607,3.5
43640,200608,3.5
43640,200609,3.3
43640,200610,3.1
43640,200611,3.1
43640,200612,2.8
43640,200613,-
43640,200701,3.4
43640,200702,2.8
43640,200703,2.9
43640,200704,2.8
43640,200705,3.2
43640,200706,3.8
43640,200707,3.3
43640,200708,3.1
43640,200709,3.2
43640,200710,2.7
43640,200711,2.8
43640,200712,2.9
43640,200713,3.1
43640,200801,3.6
43640,200802,3.0
43640,200803,3.3
43640,200804,2.9
43640,200805,3.5
43640,200806,4.3
43640,200807,4.0
43640,200808,4.1
43640,200809,3.9
43640,200810,4.2
43640,200811,4.2
43640,200812,4.3
43640,200813,3.8
43640,200901,5.3
43640,200902,5.1
43640,200903,5.2
43640,200904,4.9
43640,200905,5.4
43640,200906,6.2
43640,200907,5.6
43640,200908,5.6
43640,200909,5.3
43640,200910,5.2
43640,200911,5.0
43640,200912,5.0
43640,200913,5.3
43640,201001,5.9
43640,201002,5.3
43640,201003,5.3
43640,201004,5.4
43640,201005,5.7
43640,201006,6.5
43640,201007,6.2
43640,201008,6.3
43640,201009,6.1
43640,201010,6.1
43640,201011,6.0
43640,201012,5.5
43640,201013,5.9
43640,201101,6.5
43640,201102,5.8
43640,201103,5.7
43640,201104,5.5
43640,201105,5.8
43640,201106,6.5
43640,201107,6.3
43640,201108,6.0
43640,201109,6.0
43640,201110,5.9
43640,201111,5.5
43640,201112,5.3
43640,201113,5.9
43640,201201,6.1
43640,201202,5.8
43640,201203,5.6
43640,201204,5.2
43640,201205,5.8
43640,201206,6.6
43640,201207,6.1
43640,201208,5.7
43640,201209,5.3
43640,201210,5.2
43640,201211,4.7
43640,201212,5.1
43640,201213,5.6
43640,201301,6.2
43640,201302,5.4
43640,201303,5.3
43640,201304,5.3
43640,201305,5.9
43640,201306,6.6
43640,201307,6.1
43640,201308,5.7
43640,201309,5.3
43640,201310,5.2
43640,201311,4.7
43640,201312,4.3
43640,201313,5.5
43640,201401,4.9
43640,201402,4.6
43640,201403,4.9
43640,201404,4.6
43640,201405,5.3
43640,201406,5.9
43640,201407,6.3
43640,201408,6.3
43640,201409,6.1
43640,201410,5.9
43640,201411,6.0
43640,201412,5.5
43640,201413,5.5
43640,201501,6.1
43640,201502,5.6
43640,201503,5.5
43640,201504,5.2
43640,201505,5.5
43640,201506,5.8
43640,201507,5.6
43640,201508,5.3
43640,201509,5.2
43640,201510,5.0
43640,201511,4.7
43640,201512,4.3
43640,201513,5.3
43640,201601,5.0
43640,201602,4.5
43640,201603,4.7
43640,201604,4.4
43640,201605,4.6
43640,201606,5.4
43640,201607,5.3
43640,201608,5.1
43640,201609,5.1
43640,201610,4.6
43640,201611,4.3
43640,201612,4.1
43640,201613,4.8
43640,201701,4.7
43640,201702,4.3
43640,201703,4.2
43640,201704,4.1
43640,201705,4.0
43640,201706,4.6
43640,201707,4.5
43640,201708,4.5
43640,201709,4.1
43640,201710,3.6
43640,201711,3.6
43640,201712,3.4
43640,201713,4.1
43640,201801,3.9
43640,201802,3.7
43640,201803,3.8
43640,201804,3.7
43640,201805,3.9
43640,201806,5.1
43640,201807,4.7
43640,201808,4.3
43640,201809,4.1
43640,201810,3.9
43640,201811,3.7
43640,201812,3.6
43640,201813,4.0
43640,201901,4.4
43640,201902,3.7
43640,201903,3.4
43640,201904,3.2
43640,201905,3.7
43640,201906,4.5
43640,201907,4.4
43640,201908,4.2
43640,201909,4.0
43640,201910,4.0
43640,201911,3.8
43640,201912,3.6
43640,201913,3.9
43640,202001,4.0
43640,202002,3.2
43640,202003,5.6
43640,202004,12.9
43640,202005,11.1
43640,202006,9.4
43640,202007,8.4
43640,202008,6.4
43640,202009,6.3
43640,202010,5.4
43640,202011,4.6
43640,202012,4.6
43640,202013,6.8
43640,202101,4.8
43640,202102,4.5
43640,202103,4.2
43640,202104,4.2
43640,202105,4.1
43640,202106,4.7
43640,202107,4.0
43640,202108,3.6
43640,202109,3.6
43640,202110,3.1
43640,202111,2.7
43640,202112,2.4
43640,202113,3.8
43640,202201,3.1
43640,202202,2.8
43640,202203,2.7
43640,202204,2.4
43640,202205,2.6
43640,202206,3.6
43640,202207,3.2
43640,202208,3.0
43640,202209,2.9
43640,202210,2.7
43640,202211,2.5
43640,202212,2.6
43640,202213,2.8
43640,202301,3.1
43640,202302,3.0
43640,202303,2.8
43640,202304,2.6
43640,202305,3.0
43640,202306,3.6
43640,202307,3.0
43640,202308,3.3
43640,202309,3.6
43640,202310,3.6
43640,202311,3.3
43640,202312,3.4
43640,202313,3.2
43640,202401,3.8
43640,202402,3.8
43640,202403,3.7
43640,202404,3.2
43640,202405,3.4
43640,202406,4.4
43640,202407,4.2
43640,202408,4.2
43640,202409,4.2
43640,202410,4.2
43640,202411,4.0
43640,202412,3.7
43640,202413,3.9
43640,202501,3.8
43640,202502,3.8
12620,199001,6.1
12620,199002,5.9
12620,199003,5.7
12620,199004,5.6
12620,199005,5.0
12620,199006,5.0
12620,199007,5.5
12620,199008,4.8
12620,199009,5.3
12620,199010,6.3
12620,199011,7.4
12620,199012,7.5
12620,199013,5.8
12620,199101,8.7
12620,199102,10.1
12620,199103,9.9
12620,199104,9.4
12620,199105,8.6
12620,199106,7.8
12620,199107,7.7
12620,199108,6.7
12620,199109,6.6
12620,199110,6.7
12620,199111,7.1
12620,199112,7.8
12620,199113,8.1
12620,199201,8.9
12620,199202,9.1
12620,199203,8.9
12620,199204,7.8
12620,199205,7.2
12620,199206,6.7
12620,199207,6.5
12620,199208,5.9
12620,199209,5.7
12620,199210,5.8
12620,199211,6.7
12620,199212,6.6
12620,199213,7.1
12620,199301,7.5
12620,199302,7.3
12620,199303,7.0
12620,199304,6.6
12620,199305,6.5
12620,199306,6.4
12620,199307,6.1
12620,199308,5.9
12620,199309,5.8
12620,199310,6.2
12620,199311,6.8
12620,199312,6.6
12620,199313,6.6
12620,199401,7.8
12620,199402,7.9
12620,199403,7.6
12620,199404,7.4
12620,199405,7.0
12620,199406,6.6
12620,199407,6.6
12620,199408,6.7
12620,199409,6.8
12620,199410,6.9
12620,199411,6.7
12620,199412,6.6
12620,199413,7.1
12620,199501,7.7
12620,199502,7.2
12620,199503,6.9
12620,199504,6.7
12620,199505,5.8
12620,199506,6.1
12620,199507,5.9
12620,199508,5.5
12620,199509,5.6
12620,199510,5.7
12620,199511,5.8
12620,199512,6.0
12620,199513,6.2
12620,199601,6.7
12620,199602,6.5
12620,199603,6.3
12620,199604,6.0
12620,199605,5.8
12620,199606,5.3
12620,199607,5.3
12620,199608,4.4
12620,199609,4.3
12620,199610,4.6
12620,199611,5.4
12620,199612,5.6
12620,199613,5.5
12620,199701,6.6
12620,199702,6.7
12620,199703,6.9
12620,199704,6.7
12620,199705,6.1
12620,199706,5.5
12620,199707,5.2
12620,199708,4.7
12620,199709,4.6
12620,199710,4.8
12620,199711,4.9
12620,199712,5.3
12620,199713,5.7
12620,199801,6.0
12620,199802,5.5
12620,199803,5.6
12620,199804,4.6
12620,199805,4.4
12620,199806,4.4
12620,199807,4.4
12620,199808,3.9
12620,199809,4.0
12620,199810,4.0
12620,199811,4.2
12620,199812,4.0
12620,199813,4.6
12620,199901,4.7
12620,199902,4.9
12620,199903,4.6
12620,199904,4.4
12620,199905,4.2
12620,199906,4.1
12620,199907,3.9
12620,199908,3.5
12620,199909,3.7
12620,199910,3.7
12620,199911,3.9
12620,199912,4.0
12620,199913,4.1
12620,200001,4.8
12620,200002,4.6
12620,200003,4.3
12620,200004,3.9
12620,200005,3.7
12620,200006,3.4
12620,200007,3.4
12620,200008,3.0
12620,200009,3.0
12620,200010,3.0
12620,200011,3.4
12620,200012,3.3
12620,200013,3.6
12620,200101,4.4
12620,200102,4.4
12620,200103,4.3
12620,200104,4.3
12620,200105,4.1
12620,200106,3.8
12620,200107,3.8
12620,200108,3.7
12620,200109,3.6
12620,200110,3.9
12620,200111,4.0
12620,200112,4.1
12620,200113,4.0
12620,200201,5.3
12620,200202,5.1
12620,200203,5.2
12620,200204,5.2
12620,200205,4.6
12620,200206,4.6
12620,200207,4.5
12620,200208,4.1
12620,200209,4.0
12620,200210,4.0
12620,200211,4.8
12620,200212,4.9
12620,200213,4.7
12620,200301,5.9
12620,200302,6.8
12620,200303,6.7
12620,200304,6.6
12620,200305,6.5
12620,200306,6.3
12620,200307,6.2
12620,200308,5.8
12620,200309,5.5
12620,200310,5.6
12620,200311,5.7
12620,200312,5.4
12620,200313,6.1
12620,200401,6.2
12620,200402,6.7
12620,200403,6.6
12620,200404,5.8
12620,200405,5.6
12620,200406,5.3
12620,200407,5.1
12620,200408,4.8
12620,200409,4.8
12620,200410,5.0
12620,200411,5.3
12620,200412,5.2
12620,200413,5.5
12620,200501,5.7
12620,200502,5.9
12620,200503,5.6
12620,200504,5.3
12620,200505,5.1
12620,200506,5.0
12620,200507,5.0
12620,200508,4.6
12620,200509,4.7
12620,200510,4.7
12620,200511,5.0
12620,200512,4.8
12620,200513,5.1
12620,200601,5.4
12620,200602,5.5
12620,200603,5.2
12620,200604,5.0
12620,200605,4.8
12620,200606,4.9
12620,200607,5.2
12620,200608,5.0
12620,200609,5.0
12620,200610,4.8
12620,200611,5.3
12620,200612,5.2
12620,200613,5.1
12620,200701,5.9
12620,200702,5.8
12620,200703,5.4
12620,200704,5.4
12620,200705,5.3
12620,200706,5.1
12620,200707,5.3
12620,200708,4.7
12620,200709,4.7
12620,200710,4.6
12620,200711,4.8
12620,200712,4.9
12620,200713,5.2
12620,200801,5.5
12620,200802,5.4
12620,200803,5.5
12620,200804,5.0
12620,200805,5.4
12620,200806,5.5
12620,200807,5.7
12620,200808,5.6
12620,200809,5.5
12620,200810,5.6
12620,200811,6.1
12620,200812,6.9
12620,200813,5.6
12620,200901,8.4
12620,200902,8.9
12620,200903,9.1
12620,200904,8.8
12620,200905,8.9
12620,200906,8.6
12620,200907,8.4
12620,200908,7.8
12620,200909,7.8
12620,200910,7.7
12620,200911,8.1
12620,200912,8.5
12620,200913,8.4
12620,201001,9.6
12620,201002,9.7
12620,201003,9.6
12620,201004,9.0
12620,201005,8.6
12620,201006,8.5
12620,201007,8.8
12620,201008,8.6
12620,201009,8.0
12620,201010,7.8
12620,201011,8.4
12620,201012,8.3
12620,201013,8.7
12620,201101,9.1
